project,SA,description,NAME,quantity,VARL,EMUNT,VARW,EMUNT,VARX,EMUNT,VARY,EMUNT,VAR1,EMUNT,VAR2,EMUNT,VAR3,EMUNT,VAR4,EMUNT
talebi,73,ÿ»ﬁÂ,"T,M",1,VARL,864,VARW,146,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,73,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,868,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,73,ò› “„Ì‰Ì,"KZ,P6",1,VARL,900,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,74,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,544,VARW,418,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,74,»œ‰Â çÅ,"BL,E1M",1,VARL,544,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,74,»œ‰Â —«”  “„Ì‰Ì-H,"BR-H,E1M",1,VARL,544,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,74,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,555,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,74,ÿ»ﬁÂ,"T,M",1,VARL,414,VARW,146,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,74,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,418,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,74,ò› “„Ì‰Ì,"KZ,P4",1,VARL,450,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,418,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,»œ‰Â çÅ-L-H,"BZL-LF,E1M",1,VARL,702,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,»œ‰Â —«”  “„Ì‰Ì-L,"BZR-LF,E1M",1,VARL,702,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,œ” êÌ—Â L,"0,",1,VARL,450,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,ÿ»ﬁÂ,"T,M",1,VARL,414,VARW,146,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,418,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,75,ò› “„Ì‰Ì,"KZ,P4",1,VARL,450,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,76,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,92,VARW,418,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,76,»œ‰Â çÅ ò‘Ê-L,"BZKL-LF,",1,VARL,92,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,76,»œ‰Â —«”  ò‘Ê-L,"BZKR-LF,",1,VARL,92,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,76,œ— ò‘Ê,"DAR-KE,H1",1,VARL,66,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,76,œ” êÌ—Â L,"0,",1,VARL,450,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,76,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,418,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,76,ò› “„Ì‰Ì,"KZ,P4",1,VARL,450,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,77,‰„« ”«œÂ,"NA-SA,",1,VARL,106,VARW,746,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,78,‰„« ”«œÂ,"NA-SA,",1,VARL,856,VARW,746,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,418,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,»œ‰Â çÅ “„Ì‰Ì-L,"BZL-LF,E1M",1,VARL,702,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,»œ‰Â —«” -L-H,"BZR-LF,E1M",1,VARL,702,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,œ” êÌ—Â L,"0,",1,VARL,450,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,ÿ»ﬁÂ,"T,M",1,VARL,414,VARW,456,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,418,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,79,ò› “„Ì‰Ì,"KZ,P4",1,VARL,450,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,868,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,»œ‰Â çÅ-L-H,"BZL-LF,E1M",1,VARL,702,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,»œ‰Â —«” -L-H,"BZR-LF,E1M",1,VARL,702,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,œ” êÌ—Â L,"0,",1,VARL,900,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,ÿ»ﬁÂ,"T,M",1,VARL,864,VARW,456,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,868,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,80,ò› “„Ì‰Ì,"KZ,P6",1,VARL,900,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,81,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,544,VARW,418,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,81,»œ‰Â çÅ “„Ì‰Ì-H,"BL-H,E1M",1,VARL,544,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,81,»œ‰Â —«” ,"BR,E1M",1,VARL,544,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,81,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,555,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,81,ÿ»ﬁÂ,"T,M",1,VARL,414,VARW,456,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,81,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,418,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,81,ò› “„Ì‰Ì,"KZ,P4",1,VARL,450,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,82,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,92,VARW,418,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,82,»œ‰Â çÅ ò‘Ê-L,"BZKL-LF,",1,VARL,92,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,82,»œ‰Â —«”  ò‘Ê-L,"BZKR-LF,",1,VARL,92,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,82,œ— ò‘Ê,"DAR-KE,H1",1,VARL,66,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,82,œ” êÌ—Â L,"0,",1,VARL,450,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,82,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,418,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,82,ò› “„Ì‰Ì,"KZ,P4",1,VARL,450,VARW,508,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,83,‰„« ”«œÂ,"NA-SA,",1,VARL,698,VARW,746,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,84,Å«ŒÊ—,"0,",1,VARL,2776,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,85,»œ‰Â çÅ ”Ì‰ò-L,"BSL-LF,",1,VARL,702,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,85,»œ‰Â —«”  ”Ì‰ò-L,"BSR-LF,",1,VARL,702,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,85,Å‘  ”Ì‰ò,"P-SINK,",1,VARL,78,VARW,868,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,85,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,85,œ” êÌ—Â L,"0,",1,VARL,900,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,85,ﬁÌœ ”Ì‰ò,"Q-SINK,",2,VARL,868,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,85,ò› ”Ì‰ò,"K-SINK,P6",1,VARL,900,VARW,498,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,702,VARW,418,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,»œ‰Â çÅ-L-H,"BZL-LF,E1M",1,VARL,702,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,»œ‰Â —«”  “„Ì‰Ì-L,"BZR-LF,E1M",1,VARL,702,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,œ— “„Ì‰Ì,"DAR-Z,Q2H",1,VARL,676,VARW,444,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,œ” êÌ—Â L,"0,",1,VARL,450,VARW,85,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,ÿ»ﬁÂ,"T,M",1,VARL,414,VARW,516,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,418,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,86,ò› “„Ì‰Ì,"KZ,P4",1,VARL,450,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,87,Å«ŒÊ—,"0,",1,VARL,496,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,288,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,818,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,»œ‰Â çÅ »«·« ›—-H,"BFERL-UP-H,E2M",1,VARL,850,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,»œ‰Â çÅ Å«ÌÌ‰ ›—,"BFERL-DW,E2M",1,VARL,1364,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,»œ‰Â —«”  »«·« ›—,"BFERR-UP,E2M",1,VARL,850,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,»œ‰Â —«”  Å«ÌÌ‰ ›—,"BFERR-DW,E2M",1,VARL,1364,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,158,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,Å‘  ò‘Ê,"PK,",2,VARL,528,VARW,145,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88, «ﬁ ò„œÌ,"TAQK,",1,VARL,568,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,œ— ò‘Ê,"DAR-KE,",1,VARL,316,VARW,594,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,œ— ò‘Ê,"DAR-KE,",1,VARL,311,VARW,594,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,œ— ÂÊ«ÌÌ,"DAR-W,Q3H",1,VARL,846,VARW,594,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,ÿ»ﬁÂ,"T,M",2,VARL,564,VARW,646,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,ò›  «ﬁ »«·« ›—,"KT-FER,",2,VARL,568,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,ò› ò‘Ê,"KAF-K,",1,VARL,528,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,88,ò› ò„œÌ,"KAFK,P4",1,VARL,600,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,717,VARW,688,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,16„Ì· ò„œ,"16mmK,",1,VARL,1463,VARW,688,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â çÅ-U-H,"BZL-U,E1M",1,VARL,717,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â çÅ “„Ì‰Ì-U,"BZL-U,E1M",1,VARL,717,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â —«” -U-H,"BZR-U-H,E1M",1,VARL,717,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â —«”  “„Ì‰Ì-U,"BZR-U,E1M",1,VARL,717,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â ò„œ çÅ,"BKL,E1M",1,VARL,1495,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â ò„œ çÅ-H,"BKL-H,E1M",1,VARL,1495,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â ò„œ —«” ,"BKR,E1M",1,VARL,1495,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,»œ‰Â ò„œ —«” -H,"BKR-H,E1M",1,VARL,1495,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89, «ﬁ ò„œÌ,"TAQK,",1,VARL,688,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,354,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,œ— ò„œ œÊ œ—,"DAR-K,Q2H",2,VARL,1506,VARW,354,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,ÿ»ﬁÂ,"T,M",1,VARL,684,VARW,146,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,ÿ»ﬁÂ,"T,M",3,VARL,684,VARW,146,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,688,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,ò› “„Ì‰Ì,"KZ,P4",1,VARL,720,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,89,ò› ò„œÌ,"KAFK,P4",1,VARL,688,VARW,198,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,90,«· ›«—”Ì>,"NA-F,L",1,VARL,758,VARW,58,VARX,62,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,90,‰„« ›«—”Ì>,"0,",1,VARL,756,VARW,370,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,91,‰„« ”«œÂ,"NA-SA,",1,VARL,856,VARW,366,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,92,‰„« ”«œÂ,"NA-SA,",1,VARL,856,VARW,596,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,93,Å«ŒÊ—,"0,",1,VARL,2500,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,94,Å«ŒÊ—,"0,",1,VARL,930,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,96,‰„« “Ì—,"0,",1,VARL,1440,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,97,‰„« “Ì—,"0,",1,VARL,1650,VARW,348,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,99,” Ê‰ ÌÊ ›«—”Ì <,#N/A,1,VARL,850,VARW,352,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,99,” Ê‰ ÌÊ ›«—”Ì <>,#N/A,2,VARL,850,VARW,64,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,99,” Ê‰ ÌÊ ›«—”Ì >,#N/A,1,VARL,850,VARW,82,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,99,‰„« ÌÊ ›«—”Ì <>,"NA-U-<>,",1,VARL,850,VARW,734,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,100,Å«ŒÊ—,"0,",1,VARL,1350,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,102,Å«ŒÊ—,"0,",1,VARL,750,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,103,Å«ŒÊ—,"0,",1,VARL,700,VARW,138,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,288,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,16„Ì· Å‘  ÂÊ«ÌÌ,"16mmW,",1,VARL,1088,VARW,568,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,»œ‰Â çÅ »«·« ›—-H,"BFERL-UP-H,E3M",1,VARL,1120,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,»œ‰Â çÅ Å«ÌÌ‰ ›—,"BFERL-DW,E3M",1,VARL,1364,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,»œ‰Â —«”  »«·« ›—-HL,"BFERR-UP-HL,E3M",1,VARL,1120,VARW,686,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,»œ‰Â —«”  Å«ÌÌ‰ ›—-HL,"BFERL-DW-HL,E3M",1,VARL,1380,VARW,686,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,»€· ò‘Ê,"BAQKESHO,",2,VARL,500,VARW,158,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,Å‘  ò‘Ê,"PK,",2,VARL,528,VARW,145,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104, «ﬁ —«”  ò„œÌ-HL,"TRK,",1,VARL,568,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,œ— ò‘Ê,"DAR-KE,",1,VARL,311,VARW,594,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,œ— ÂÊ«ÌÌ,"DAR-W,Q4H",1,VARL,1116,VARW,594,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,—Ì· ”«ç„Â «Ì,"0,",1,VARL,500,VARW,1,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,ÿ»ﬁÂ,"T,M",3,VARL,564,VARW,646,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,ﬁÌœ ÿ»ﬁÂ,"Q-T,",1,VARL,568,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,ò› çÅ ò„œÌ-HL,"KLK,",1,VARL,568,VARW,648,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,ò› —«”  ò„œÌ-HL-P,"KAFRZ-HL,P4",1,VARL,584,VARW,698,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,104,ò› ò‘Ê,"KAF-K,",1,VARL,528,VARW,466,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,717,VARW,718,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,16„Ì· ò„œ,"16mmK,",1,VARL,1733,VARW,718,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,»œ‰Â çÅ “„Ì‰Ì-U,"BZL-U,E1M",1,VARL,717,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,»œ‰Â —«” -U-H,"BZR-U-H,E1M",1,VARL,717,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,»œ‰Â ò„œ çÅ,"BKL,E1M",1,VARL,1765,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,»œ‰Â ò„œ —«” -H,"BKR-H,E1M",1,VARL,1765,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105, «ﬁ ò„œÌ,"TAQK,",1,VARL,718,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,369,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,œ— ò„œ œÊ œ—,"DAR-K,Q2H",2,VARL,1776,VARW,369,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,ÿ»ﬁÂ,"T,M",1,VARL,714,VARW,326,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,ÿ»ﬁÂ,"T,M",3,VARL,714,VARW,326,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,ﬁÌœ “„Ì‰Ì,"QZ,",2,VARL,718,VARW,68,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,ò› “„Ì‰Ì,"KZ,P4",1,VARL,750,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,105,ò› ò„œÌ,"KAFK,P4",1,VARL,718,VARW,378,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,106,‰„« ”«œÂ,"NA-SA,",1,VARL,2630,VARW,416,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,107,‰„« ”«œÂ,"NA-SA,",1,VARL,2630,VARW,496,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,108,«· ›«—”Ì>,"NA-F,L",1,VARL,2632,VARW,98,VARX,102,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,108,‰„« «· ›«—”Ì>,#N/A,1,VARL,2630,VARW,500,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109,16„Ì· Å‘  “„Ì‰Ì,"16mmZ,",1,VARL,717,VARW,668,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109,16„Ì· ò„œ,"16mmK,",1,VARL,1733,VARW,668,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109,»œ‰Â çÅ “„Ì‰Ì-U,"BZL-U,E1M",1,VARL,717,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109,»œ‰Â —«” -U-H,"BZR-U-H,E1M",1,VARL,717,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109,»œ‰Â ò„œ çÅ,"BKL,E1M",1,VARL,1765,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109,»œ‰Â ò„œ —«” -H,"BKR-H,E1M",1,VARL,1765,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109, «ﬁ ò„œÌ,"TAQK,",1,VARL,668,VARW,298,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
talebi,109,œ— “„Ì‰Ì œÊ œ—,"DZ2,Q2H",2,VARL,676,VARW,344,VARX,,VARY,,VAR1,0,VAR2,0,VAR3,0,VAR4,0
